,title,text,label
137,"Philippines coronavirus cases hit two-month high
https://www.philstar.com/headlines/2021/07/30/2116377/philippines-coronavirus-cases-hit-two-month-high","Philippines coronavirus cases hit two-month high
https://www.philstar.com/headlines/2021/07/30/2116377/philippines-coronavirus-cases-hit-two-month-high

MANILA, Philippines — Coronavirus cases in the Philippines hit a two-month high with the Department of Health reporting on Friday 8,562 new coronavirus infections, pushing the national total to 1,580,824.

Active cases: 61,920 or 3.9% of the total
Recoveries: 2,854, pushing total to 1,491,182
Fatalities: 145, bringing death toll to 27,722
Fresh lockdown looms in Metro Manila over Delta
The government has finally heeded calls to impose a fresh lockdown over Metro Manila ahead of a massive surge caused by the more infectious Delta variant.
 
The capital region will be under an even stricter general community quarantine until August 5, where dining in and religious services, except funerals and burials, will be banned.
 
It will then shift to enhanced community quarantine — the strictest quarantine regime — from August 6 to August 20 in a bid to avoid overwhelming hospitals.
 
Presidential spokesperson Harry Roque told Philstar.com that President Rodrigo Duterte wants the government to hand out aid, which will ""most likely"" amount to P1,000 per individual, or up to P4,000 per household.
 
Earlier in the day, the Philippines received 1.5 million more doses of the COVID-19 vaccines developed by Sinovac Biotech.
 
Chinese Ambassador Huang Xilian pledged Thursday that his government will be donating more vaccines to the Philippines, although he did not specify how much, what brand and when these would arrive.",REAL
138,"Military identifies four more bodies from Sulu C-130 crash
https://www.philstar.com/headlines/2021/07/30/2116383/military-identifies-four-more-bodies-sulu-c-130-crash","Military identifies four more bodies from Sulu C-130 crash
https://www.philstar.com/headlines/2021/07/30/2116383/military-identifies-four-more-bodies-sulu-c-130-crash

MANILA, Philippines — The military announced Friday that it has identified four more bodies of its personnel who died in the Air Force C-130 plane crash in Patikul, Sulu earlier this month.

The Armed Forces of the Philippines said it has identified the remains of Sgt. Jelson Sadjail, Cpl. Alhamin Salahuddin and PFCs Alzid Hawrani and Nazer Albaracin, all from the Philippine Army.

Related Stories
Duterte assures families of soldiers killed in Sulu plane crash of assistance
Philippines retrieves crashed military plane's black boxes
1 more soldier in Patikul plane crash dies, toll climbs to 53
It said that it has reached out to the four soldiers’ loved ones through the Western Mindanao Command while their remains are being prepared for transport and proper burial.

A total of 33 bodies have been identified, the AFP said, while 17 more are still undergoing identification.

The C-130 plane crash resulted in the deaths of 54 people, including three civilians, while 46 others were injured.",REAL
139,"Gov't to review economic goals as NCR returns to ECQ
https://www.philstar.com/business/2021/07/30/2116375/govt-review-economic-goals-ncr-returns-ecq
","Gov't to review economic goals as NCR returns to ECQ
https://www.philstar.com/business/2021/07/30/2116375/govt-review-economic-goals-ncr-returns-ecq

MANILA, Philippines – Economic managers will revisit their goals after President Rodrigo Duterte approved a proposal to tighten restrictions in Metro Manila to slow down a new surge in infections believed to be fueled by the Delta variant.

The interagency Development Budget Coordination Committee (DBCC) will “review” this year’s economic targets once the second quarter gross domestic product data is out, Socioeconomic Planning Secretary Karl Kendrick Chua said in a Viber message on Friday, following the announcement of new lockdown measures.

As the country detects more cases of the highly contagious Delta variant, the National Capital Region will be put under enhanced community quarantine (ECQ) — the strictest lockdown there is — from August 6 to 20 to avert another deadly surge in infections that could overwhelm hospitals again.

But unlike the previous ECQ last March that covered the capital and four nearby urban areas, the new one would be limited to Metro Manila, in what seems to be an attempt to minimize economic damage. This time around, the government also granted businessmen’s request for ample time to prepare for the looming lockdown. Vaccinations will likewise continue.

Official economic data for the second quarter will not come out until August 10, but economic managers have indicated that GDP was likely back to growth territory already, not because the economy is mounting a convincing recovery but because the data would be distorted by low-base effects from last year’s pandemic-induced slump.",REAL
140,"1.5M more Sinovac doses added to Phl COVID-19 vaccine inventory
https://www.philstar.com/headlines/2021/07/30/2116361/15m-more-sinovac-doses-added-phl-covid-19-vaccine-inventory","1.5M more Sinovac doses added to Phl COVID-19 vaccine inventory
https://www.philstar.com/headlines/2021/07/30/2116361/15m-more-sinovac-doses-added-phl-covid-19-vaccine-inventory

MANILA, Philippines — Another one million doses of the COVID-19 developed by Sinovac Biotech were delivered to the Philippines on Friday.

The plane carrying the latest batch of government-procured jabs landed at the Ninoy Aquino International Airport past 7:30 a.m.

Related Stories
LIVE updates: COVID-19 in the Philippines 2021
A total of 19.5 million CoronaVac shots have been shipped to the country so far, including the one million doses donated by Beijing.

The National Task Force against COVID-19 said the bulk of the vaccine shipment will be administered in Metro Manila and its surrounding areas, while the rest will be distributed to cities tagged as high-risk areas.",REAL
141,"VFA fully restored after Duterte meeting with Pentagon chief — Lorenzana
https://www.philstar.com/headlines/2021/07/30/2116367/vfa-fully-restored-after-duterte-meeting-pentagon-chief-lorenzana","VFA fully restored after Duterte meeting with Pentagon chief — Lorenzana
https://www.philstar.com/headlines/2021/07/30/2116367/vfa-fully-restored-after-duterte-meeting-pentagon-chief-lorenzana

MANILA, Philippines (Update 2: 5:23 p.m.) — President Rodrigo Duterte decided to recall his termination of the decades-old Visiting Forces Agreement following his meeting with US Defense Secretary Lloyd Austin Thursday night, Defense Secretary Delfin Lorenzana said.

Lorenzana made the announcement in a joint press briefing with Austin held Friday. 

Related Stories
Timeline: Constant US troop presence amid Duterte's changing moods
VFA termination still on hold as Duterte 'studies' defense pact
“On behalf of the US, let me thank President Duterte for his decision to fully restore the Visiting Forces Agreement,” US Defense Secretary Austin said. 

The abrogation of the Visiting Forces Agreement was announced in February 2020.

Among Duterte’s reasons for scrapping the military agreement was Sen. Ronald dela Rosa’s claim that his US Visa had been canceled. The alleged visa revocation was said to be over the former national police chief’s involvement in the “war on drugs” that the US has raised human rights concerns about.

The termination, however, has been suspended for three six-month periods since then. ",REAL
142,"Higher food, fuel prices likely drove up inflation in July
https://www.philstar.com/business/2021/07/30/2116362/higher-food-fuel-prices-likely-drove-inflation-july","Higher food, fuel prices likely drove up inflation in July
https://www.philstar.com/business/2021/07/30/2116362/higher-food-fuel-prices-likely-drove-inflation-july

MANILA, Philippines — Higher fuel and food prices, compounded by a surge in power rates and a weak currency, likely stoked inflation in July, the Bangko Sentral ng Pilipinas said.

In a statement on Friday, the BSP said it expects inflation to settle between 3.9-4.7% in July. If the upper-end of the forecast range is realized, it would be faster than 4.1% annual reading recorded in June and would settle above the central bank’s 2-4% annual target.

State statisticians will report the official July inflation data on August 5.

Much of the price concerns are hinged on global petroleum prices staying elevated for the past month as easing lockdowns boost demand for oil, thereby pushing domestic fuel costs up. Because the Philippines is a net oil importer, the peso’s current weakness also added some upward price pressure. Energy department data showed local oil companies adjusted fuel prices four times this month, mostly increases.

At the same time, key food items also got more expensive this month, the BSP said, as heavy monsoon rains damage crops. Prices of meat, especially pork, also stay high as the local African swine fever outbreak remains uncontained, although authorities expect some easing of price pressures as pork supply from abroad arrives.

On top of that, power costs inched up in July for customers of Manila Electric Co., the country’s largest power distributor, on the back of higher electricity prices in the energy spot market.

""Moving forward, the BSP will continue to monitor emerging price developments to ensure that its primary mandate of price stability conducive to balanced and sustainable economic growth is achieved,"" the central bank said.",REAL
143,"Philippines extends ban on travelers from 10 countries until August 15
https://www.philstar.com/headlines/2021/07/30/2116366/philippines-extends-ban-travelers-10-countries-until-august-15","Philippines extends ban on travelers from 10 countries until August 15
https://www.philstar.com/headlines/2021/07/30/2116366/philippines-extends-ban-travelers-10-countries-until-august-15

MANILA, Philippines — The Philippines has extended restrictions on travelers coming from 10 countries until August 15 to control the spread of the highly contagious Delta variant of COVID-19.

Presidential spokesperson Harry Roque Jr. announced Friday that President Rodrigo Duterte has approved the recommendation of the government’s pandemic task force to extend the ban currently imposed on inbound travelers from the following countries:

Related Stories
Metro Manila to be placed under ECQ from August 6-20
India
Pakistan
Nepal
Sri Lanka
Bangladesh
Oman
United Arab Emirates
Indonesia
Malaysia
Thailand
The ban, which was set to expire on July 15, was implemented to prevent further domestic transmission of the Delta variant, which is driving spikes in cases in other Southeast Asian nations.

Health authorities have so far detected 216 Delta variant cases in the country. 

Roque also announced that Metro Manila will again be placed under enhanced community quarantine—the strictest quarantine classification—in a bid to avoid putting pressure on hospitals. — Gaea Katreena Cabico",REAL
144,"Metro Manila to be placed under ECQ from August 6-20
https://www.philstar.com/headlines/2021/07/30/2116363/metro-manila-be-placed-under-ecq-august-6-20","Metro Manila to be placed under ECQ from August 6-20
https://www.philstar.com/headlines/2021/07/30/2116363/metro-manila-be-placed-under-ecq-august-6-20

MANILA, Philippines (Updated 12:01 p.m.) — Metro Manila will again be placed under Enhanced Community Quarantine from August 6 to 20 amid the threat of the more contagious Delta coronavirus variant, Malacañang announced Friday.

Malacañang said President Rodrigo Duterte approved the recommendation of the government’s pandemic task force to place the capital region under the strictest quarantine regime to avoid overwhelming hospitals.

Related Stories
Metro Manila mayors urge stricter quarantine, open to two-week ECQ
“Masakit na desisyon po ito dahil alam nating mahirap ang ECQ, pero kinakailangan gawin po ito para maiwasan ‘yong kakulangan ng ating mga ICU beds at iba pang hospital requirements kung lolobo po talaga ang kaso dahil po sa Delta variant,” presidential spokesperson Harry Roque said on state television.

(This is a difficult decision because we know that ECQ is hard, but we need to do this to avoid a shortage in ICU beds and other hospital requirements if there will be a surge due to the Delta variant.)

Aside from movement restrictions, part of the difficulty of being under ECQ are work stoppages in industries which are not allowed to operate while this quarantine regime is in effect.",REAL
145,"World races to contain Delta variant, US steps up anti-virus plan
https://www.philstar.com/headlines/2021/07/30/2116357/world-races-contain-delta-variant-us-steps-anti-virus-plan","World races to contain Delta variant, US steps up anti-virus plan
https://www.philstar.com/headlines/2021/07/30/2116357/world-races-contain-delta-variant-us-steps-anti-virus-plan

WASHINGTON — Governments around the world on Thursday raced to head off a surge in coronavirus cases driven by the Delta variant, with US President Joe Biden offering new incentives to vaccine holdouts and Israel authorizing booster shots.

The World Health Organization warned the highly transmissible strain of the virus, first detected in India, could unleash a ""fourth wave"" of cases in its Eastern Mediterranean zone -- an area stretching from Morocco to Pakistan.

Those countries are especially at risk because vaccination rates are low -- only 5.5 percent of the region's population has been fully vaccinated. So in nations where vaccines are more available, public officials are sounding the alarm.

""People are dying -- and will die -- who don't have to die,"" Biden said in a speech on his administration's new initiatives aimed at curbing the spread. ""If you're out there and unvaccinated, you don't have to die.""

He said all federal government workers would be asked to reveal their vaccination status -- and those without the jab would have to mask in the workplace and submit to Covid-19 tests.

The Democratic president also said he would ask the Pentagon to consider making the coronavirus vaccine mandatory for active duty military personnel, and asked state and local governments to offer $100 to holdouts who get the shot.

""If incentives help us beat this virus, I believe we should use them. We all benefit if we can get more people vaccinated,"" Biden said.

In Israel, Prime Minister Naftali Bennett announced that those over the age of 60 would be offered a third dose of vaccine -- a booster shot available from Sunday.

""I call on all elderly people who have already been vaccinated to receive this additional dose,"" Bennett said. ""Protect yourselves.""

""The decision was based on considerable research and analysis, as well as the rise in risk of the Delta variant wave,"" Bennett said.",REAL
146,"Boy who saved a dog from drowning in Biñan to get gifts
https://interaksyon.philstar.com/trends-spotlights/2021/07/30/197158/boy-drowning-dog-binan-laguna/","Boy who saved a dog from drowning in Biñan to get gifts
https://interaksyon.philstar.com/trends-spotlights/2021/07/30/197158/boy-drowning-dog-binan-laguna/

A young man saved a dog from drowning in a river in Biñan, Laguna—a heroic act that was caught on camera and became viral on social media.

The video was initially posted by Facebook user Margole Ilagan at a public Facebook group.

Ilagan shared in his post that he initially heard the dog cry early in the morning of July 24. Later, he was surprised to see a boy who risked his own life to pick up and carry the dog to safety.

Animal Kingdom Foundation, a non-profit animal welfare group, praised the young man for his courage. It later discovered his name—Angelo, a 16-year-old worker at the Biñan Public Market.

“A very humble boy who has a pure heart and a brave soul,” AKF said in its post.

“It’s such a heartwarming story especially during these times of crisis and calamities. May we all continue to look after the hapless animals,” it said.",REAL
147,"Hidilyn Diaz card: Buffet, pares, mattress and other whimsical perks for the champ
https://interaksyon.philstar.com/trends-spotlights/2021/07/30/197195/hidilyn-diaz-card-fuffet-pares-mattress-and-other-whimsical-perks-for-the-champ/","Hidilyn Diaz card: Buffet, pares, mattress and other whimsical perks for the champ
https://interaksyon.philstar.com/trends-spotlights/2021/07/30/197195/hidilyn-diaz-card-fuffet-pares-mattress-and-other-whimsical-perks-for-the-champ/

After clinching the Philippines’ first-ever gold Olympic medal, Hidilyn Diaz bagged tens of millions worth of cash prizes and incentives. But aside from these are some perks, often for life, including strange offers.

Unlimited food and buffet
Diaz did not have to worry about food for the rest of her life as Vikings Luxury Buffet just gave her lifetime meals.",REAL
148,"Pogoy, Rosario spark TNT win over Rain or Shine
https://www.philstar.com/sports/2021/07/30/2116403/pogoy-rosario-spark-tnt-win-over-rain-or-shine","Pogoy, Rosario spark TNT win over Rain or Shine
https://www.philstar.com/sports/2021/07/30/2116403/pogoy-rosario-spark-tnt-win-over-rain-or-shine

Games Saturday (Ynares Sports Arena)
2 p.m. - Blackwater vs Phoenix
4:35 p.m. - Meralco vs Alaska

MANILA, Philippines – TNT has not lost a beat despite a long hiatus, running away with a 79-69 victory over Rain or Shine in the 46th PBA Philippine Cup at the Ynares Sports Arena in Pasig City.

RR Pogoy provided the spark with 13 markers while veteran forward Troy Rosario hauled down 13 points and 14 rebounds as the Tropang Giga booked their second win in as many outings.

Glenn Khobuntin chipped in 10 while Mikey Williams made up for his 2-of-10 field goal struggle with seven points, two rebounds and three assists for the Tropang Giga, who came from isolation due to the league's COVID-19 health and safety protocols.

The win was far from perfect but coach Chot Reyes lauded how his wards thrived through adversity given their short preparation. 

""Coming into the tournament, we knew that these things were possible because we're playing in very difficult times. We're in a very different situation,"" he said as TNT managed to buck off rust since its last action on July 17 against Terrafirma.

""It was very unfortunate, but again, we just had to stay the course and focus on the things that are within our control. We’re nowhere near the offensive fluidity we like but at least we were able to play defense,"" he added.

The Tropang Giga shot a decent 43% clip and made life difficult for the suddenly misfiring Elasto Painters, who settled for a 34% mark including a lowly 13% split from beyond the arc.",REAL
149,"Zverev ends Djokovic's Golden Slam hopes with comeback win at Olympics
https://www.philstar.com/sports/2021/07/30/2116402/zverev-ends-djokovics-golden-slam-hopes-comeback-win-olympics","Zverev ends Djokovic's Golden Slam hopes with comeback win at Olympics
https://www.philstar.com/sports/2021/07/30/2116402/zverev-ends-djokovics-golden-slam-hopes-comeback-win-olympics

TOKYO – Novak Djokovic's bid for a calendar Golden Grand Slam was dramatically ended by Alexander Zverev in the Olympics men's singles semifinals on Friday.

The World No. 1 collapsed from a set and a break ahead as German fourth seed Zverev won 1-6, 6-3, 6-1 to set up a Sunday final against Russian Karen Khachanov.

The 34-year-old Djokovic has never won the Olympic singles title.

The Serbian star had already captured the Australian Open, French Open and Wimbledon trophies this year and needed Olympic gold and the US Open crown to emulate Steffi Graf, who achieved the feat in 1988, by winning the Golden Slam.

But his attempt to make history came to a close as Zverev powered 30 winners past the usually impregnable Djokovic in a stunning display.

It was yet more heartbreak for the 20-time Grand Slam champion at the Olympics, where his best result is a bronze medal in 2008.

He lost to eventual winner Andy Murray in the semifinals in London nine years ago, and was in tears after a first-round exit to Juan Martin del Potro at the 2016 Rio Games.

Zverev is looking to become the first German to win singles gold since Graf in Seoul after winning 10 of the last 11 games against Djokovic.

Djokovic makes fast start
Djokovic, roared on by a large contingent of his Serbian Olympic teammates, took the first set in trademark fashion by winning most of the big points.",REAL
150,"Pagunsan loses momentum, slides to joint 25th in Olympic golf
https://www.philstar.com/sports/2021/07/30/2116400/pagunsan-loses-momentum-slides-joint-25th-olympic-golf","Pagunsan loses momentum, slides to joint 25th in Olympic golf
https://www.philstar.com/sports/2021/07/30/2116400/pagunsan-loses-momentum-slides-joint-25th-olympic-golf

TOKYO – A second-round struggle by golfer Juvic Pagunsan at the Kasumigaseki Country Club marked a dull day for Team Philippines ahead of what could be another exhilarating high for the country in the XXXII Olympiad here Friday.

Pagunsan lost the momentum of a five-under card Thursday, wavering with four bogeys against two birdies for a two-over 73 and a big drop in the leaderboard now paced by American Xander Schauffele — he with his close calls to a number of majors.

Olympics Coverage
Obiena launches medal quest amid COVID-19 scare
Rowing's Nievarez on high with his Olympic showing
Petecio targets shot at another Olympic gold for Philippines
TRACKER: Team Philippines at the Tokyo Olympics

Through 36 holes, the Filipino bet stands at joint 25th with a three-under total.

Meanwhile, rower Cris Nievarez made his farewell race in the Sea Forest Waterway, finishing fifth in Final D and 23rd overall in the 32-man field topped by Stefanos Ntousko for Greece’s first medal in the Tokyo Games.

The 21-year-old bet, the first Filipino rower to compete in the Olympics since Benjamin Tolentino’s stint in the 2000 Sydney Games, promised to make good use of his valuable learning here, looking forward to qualify in the 2014 Paris Games this early.

From a slow day, Team Philippines is tipped to be back on a roll today as boxers Nesthy Petecio and Carlo Paalam, and pole-vaulter EJ Obiena figure in crucial battles.",REAL
151,"Panelo’s half-apology to Hidilyn Diaz was not exactly for the ouster matrix
https://interaksyon.philstar.com/politics-issues/2021/07/30/197211/sal-panelo-apology-hidilyn-diaz/","Panelo’s half-apology to Hidilyn Diaz was not exactly for the ouster matrix
https://interaksyon.philstar.com/politics-issues/2021/07/30/197211/sal-panelo-apology-hidilyn-diaz/

Chief Presidential Legal Counsel Salvador Panelo on Wednesday apologized to Olympic gold medalist Hidilyn Diaz, but it was not the apology earlier being called for.

Panelo said he was sorry for hurting the champion weightlifter’s feelings when her name was among those that appeared in the matrix of people he had alleged to be plotting against President Duterte.

But Panelo’s apology fell short as he poked holes on the fear and hurt Diaz felt for being placed among the ouster “plotters.”

“Misplaced ‘yung pain mo kasi hindi naman talaga iyon ang intensyon. The message is, before you feel pain about, medyo tignan mo muna kung tama ‘yung sapantaha mo,”  Panelo said in an interview with ABS-CBN News Channel.

“Mali ang interpretasyon, ‘yun ang pinupinto ko. Walang dapat ipag-sorry. Nag-sorry lang ako kasi nasaktan siya, pero wala naman dapat ipag-sorry kasi hindi naman siya sinasama eh. Hindi siya kasama,” he said.

In 2019, Panelo presented the matrix to the press drawing supposed connections between opposition leaders, left-leaning groups, journalists, an anti-Duterte video creator and two sports personalities, namely Diaz and former volleyball star Gretchen Ho.

Panelo, who was also presidential spokesperson then, did not provide further proof for his allegations and only cited “intelligence reports” that could not be publicly verified.",REAL
152,"Baka pwede niya ako ibalato': Ronnie Henares reacts to viral Hidilyn Diaz meme
https://www.philstar.com/entertainment/2021/07/30/2116398/baka-pwede-niya-ako-ibalato-ronnie-henares-reacts-viral-hidilyn-diaz-meme","Baka pwede niya ako ibalato': Ronnie Henares reacts to viral Hidilyn Diaz meme
https://www.philstar.com/entertainment/2021/07/30/2116398/baka-pwede-niya-ako-ibalato-ronnie-henares-reacts-viral-hidilyn-diaz-meme

MANILA, Philippines — While most are giving away lifetime supplies of their brands, a unit of house & lot, or cash prizes to the country's first Olympic gold medalist Hidilyn Diaz, Ronnie Henares is going the opposite direction by asking for a balato.

Well, not him specifically but his TV character, Tommy Diones from the popular weekend sitcom ""Pepito Manaloto"".  

Henares posted the screenshot of a viral meme that stars him and Diaz. In the said meme, it shows a photo of Hidilyn's winning moment at the 55kg division of the weightlifting competition at the ongoing Tokyo Olympics. Surrounding the photos are the amount of cash prizes and incentives given to the Olympian champion by the government and private companies. Below it is a photo of Henares as Tommy with the superimposed words, ""Hidilyn, my friend"".

""Somebody is spreading this around! Sa bagay, mahigit nang isang milyon ang utang ko kay Pepito. Siguro naman, sa daming milyon makukuha ni Hidilyn, baka pwede niya ako ibalato ng isang milyon man lang,"" Henares wrote as caption.

His ""Pepito Manaloto"" co-star replied in the comment section: ""Tommy, my friend (laughing emoji).""

",REAL
153,"Being offered to stream the Olympics? Beware, it could be a scam.
https://interaksyon.philstar.com/trends-spotlights/2021/07/30/197124/tokyo-olympics-live-streaming-scam-phishing-scheme/","Being offered to stream the Olympics? Beware, it could be a scam.
https://interaksyon.philstar.com/trends-spotlights/2021/07/30/197124/tokyo-olympics-live-streaming-scam-phishing-scheme/

A global cybersecurity firm warned Tokyo Olympic 2020 fans of the top five phishing schemes that cybercriminals are using to maliciously steal their credentials online amid the Games.

The Olympic Games are currently being held without in-person spectators which leave fans looking for other ways to watch their representatives in the prestigious sporting events.

According to Kaspersky, scammers are attempting to monetize viewers’ interest by initiating phishing websites that appear Olympics-related.

The company said it discovered the presence of fake pages offering to stream various Olympic events, selling tickets for competitions that won’t have spectators, various giveaways and fake Olympic Games virtual currency.

Online live streams, for instance, are popular with those who do not have access to cable television or networks that broadcast the Games.

The company said that some phishing pages masquerading as streaming pages ask people to register before watching:

“Usually in such phishing pages, once a user enters their credentials, they might be redirected to a page that distributes different malicious files. Besides having malware installed on their device through such files, users sent their identifying information to untrustworthy hands. After that, scammers may start using such data for bad purposes or sell it on the Dark Web.”",REAL
154,"Joy Belmonte slams fake posters, decries elections ‘black propaganda’
https://interaksyon.philstar.com/rumor-cop/2021/07/30/197175/joy-belmonte-slams-fake-posters-decries-elections-black-propaganda/","Joy Belmonte slams fake posters, decries elections ‘black propaganda’
https://interaksyon.philstar.com/rumor-cop/2021/07/30/197175/joy-belmonte-slams-fake-posters-decries-elections-black-propaganda/

In a statement on July 28, Belmonte described the move as “black propaganda” and a “smear campaign” against her, citing the coming national elections.

“While it is true that I join the rest of the country in celebrating the historic Olympic gold medal win of Hidilyn Diaz, it is absolutely untrue that the fake “congratulatory message” using my picture (and now circulating online) came from me, or anyone from the Quezon City government,” she said.

“In a way, it is somewhat understandable that as the elections draw nearer, malicious individuals will sadly engage in more black propaganda and smear campaigns,” she added.

The local chief executive also lamented that the “foul” campaign against her even involved Diaz.",REAL
155,"Tolentino stars as Choco Mucho escapes Bali Pure for joint first
https://www.philstar.com/sports/2021/07/30/2116396/tolentino-stars-choco-mucho-escapes-bali-pure-joint-first","Tolentino stars as Choco Mucho escapes Bali Pure for joint first
https://www.philstar.com/sports/2021/07/30/2116396/tolentino-stars-choco-mucho-escapes-bali-pure-joint-first

BACARRA, Ilocos Norte — Kat Tolentino unleashed her best game thus far as Choco Mucho survived a pesky Bali Pure, 25-23, 23-25, 25-13, 25-21, on Friday to seize a share of the lead with Creamline in the Premier Volleyball League (PVL) Open Conference at the PCV Socio-Civic & Cultural Center here.

The crisp-hitting Tolentino was hitting it from all corners, firing 25 points to propel the Flying Titans to their fifth straight victory in as many games and reclaim joint first with the Cool Smashers.

Creamline could regain the solo lead if it wins over Chery Tiggo, which was being played at press time.  A loss by Creamline though would catapult Choco Mucho straight to the top.

Choco Mucho coach Oliver Alamdro said his team responded to Bali Pure's challenge.

“Alam naman natin Bali Pure since the tournament started, they’re so resilient,” said Almadro. “Na challenge kami and ‘yun maganda sa mga player, they accepted the challenge especially Kat and Denden.”

Almadro was referring to Tolentino, who delivered her highest scoring game to date, and libero Denden Lazaro-Revilla, who anchored her teams’ floor defense with a match-best 31 digs and a team-high 10 receptions.

After a closely fought first two sets that went 1-1, Tolentino went on attack mode as Choco Mucho dominated the third set and showed composure in the fourth to weather Bali Pure’s desperate effort to snatch the set and force a decider.

Fittingly, it was Tolentino who delivered the final blow with her powerful spike--her 23rd in the match.

For Pongay Gaston, one of the leaders in the team, there is still a room for improvement.

“We’re really glad that we won and we’re going to take the win. Pero from the looks of our performance, we know there’s so many things we need to work on,” said Gaston, who was watched by her father, Games and Amusements Board consultant Fritz.",REAL
156,"Scarlett Johansson sues Disney for breach of contract over 'Black Widow' release
https://www.philstar.com/entertainment/2021/07/30/2116389/scarlett-johansson-sues-disney-breach-contract-over-black-widow-release","Scarlett Johansson sues Disney for breach of contract over 'Black Widow' release
https://www.philstar.com/entertainment/2021/07/30/2116389/scarlett-johansson-sues-disney-breach-contract-over-black-widow-release

MANILA, Philippines — Scarlett Johansson is reportedly suing Disney on alleged breach of contract for the release of her much anticipated solo starrer ""Black Widow.""

The Wall Street Journal was the first to break the news.

""To maximize these receipts, and thereby protect her financial interests, Ms. Johansson extracted a promise from Marvel that the release of the picture would be a 'theatrical release. As Ms. Johansson, Disney, Marvel, and most everyone else in Hollywood knows, a 'theatrical release' is a release that is exclusive to movie theaters. Disney was well aware of this promise, but nonetheless directed Marvel to violate its pledge and instead release the picture on the Disney+ streaming service the very same day it was released in movie theaters,"" the lawsuit read in part.
 
Disney replied, saying that the lawsuit is ""especially sad and distressing in its callous disregard for the horrific and prolonged global effects of the COVID-19 pandemic.""

",REAL
157,"DOH: Not enough doses for special treatment of vaccinated during ECQ
https://www.philstar.com/headlines/2021/07/30/2116380/doh-not-enough-doses-special-treatment-vaccinated-during-ecq","DOH: Not enough doses for special treatment of vaccinated during ECQ
https://www.philstar.com/headlines/2021/07/30/2116380/doh-not-enough-doses-special-treatment-vaccinated-during-ecq

MANILA, Philippines — Pandemic restrictions will be implemented on the vaccinated and unvaccinated alike, the Department of Health said Friday after a statement from President Rodrigo Duterte to keep the unvaccinated from leaving home raised concerns of potential discrimination.

Although some Filipinos have are averse to getting vaccinated, the government's inoculation program has also had to contend with supply shortages that have suspended vaccination in some areas. 

Related Stories
Metro Manila to be placed under ECQ from August 6-20
“There will be no distinction between vaccinated and unvaccinated individuals,” Health Undersecretary Maria Rosario Vergeire said when asked if the government will allow those who have completed vaccination to leave their homes.

Only persons authorized outside their residences — like essential workers — will be allowed to go outdoors, she added.

Vergeire also pointed out that the country’s vaccine supply remains limited and that many people who want to get vaccinated do not have access to jabs.

“We don’t have enough supplies to say that only vaccinated can go out and the unvaccinated cannot go out,” she said.",REAL
158,"NCR lockdown announcement sinks PSEi to 2-month low
https://www.philstar.com/business/2021/07/30/2116395/ncr-lockdown-announcement-sinks-psei-2-month-low","NCR lockdown announcement sinks PSEi to 2-month low
https://www.philstar.com/business/2021/07/30/2116395/ncr-lockdown-announcement-sinks-psei-2-month-low

MANILA, Philippines — Local shares sank to their lowest level in over two months on Friday, as investors sold on news that Metro Manila will be back to hard lockdown amid threats posed by the Delta variant.

It was a bloodbath at the Philippine Stock Exchange, sending the main index plummeting 3.48% to cap a turbulent week at 6,270.23. The broader All-Shares index lost 2.65%.

All sectoral counters were in the red, led by property firms which lost 4.98%. This was followed by holding firms (-3.31%), financials (-2.99%), industrial (-2.32%), services (-1.80%) and mining and oil (-0.68%).

Beatrice Lopez, equities analyst for Regina Capital, noted investors’ immediate concern on the impact of enhanced community quarantine (ECQ) in Metro Manila on the economy.

“Yes, I believe the ECQ played a factor on the market's performance today,” Lopez said in a Viber message. “Investors would likely be concerned in the near-term over how the ECQ could affect economic recovery.”

As the country detects more cases of the highly contagious Delta variant, the National Capital Region will be put under ECQ — the strictest lockdown there is — from August 6 to 20 to avert another deadly surge in infections that could overwhelm hospitals again.

But unlike the previous ECQ last March that covered the capital and four nearby urban areas, the new one would be limited to Metro Manila, in what seems to be an attempt to minimize economic damage. This time around, the government also granted businessmen’s request for ample time to prepare for the looming lockdown. Vaccinations will likewise continue.

For Regina Capital’s Lopez, the main index is unlikely to crash to levels seen in 2020, when the announcement of first ever ECQ sent the local stock market to historic-lows.",REAL
